Corpus,Text_ID,Course_level,Proficiency,Modality,Token,Infinitive,Appropriate,Ambiguous,Inappropriate,Form,Obligatory_form,Form_simplified,Obligatory_form_simplified,Frequency,Regularity
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,llegué,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,llegué,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,llegué,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,llegó,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,llegaron,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,llego,llegar,0,0,1,PRESENT,PRETERIT,present,preterit,2.422201199,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,llegaron,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,207765_S19_W,SPA 22,Lower intermediate,Written,llegué,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,206615_F18_W,SPA 23,Lower intermediate,Written,llegamos,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,llegaron,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,llegaron,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,llegaron,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,llegó,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,llegó,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,llegué,llegar,1,0,0,preterit,preterit,preterit,preterit,2.422201199,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,llegado,llegar,0,0,1,PAST PARTICIPLE,PRETERIT,other,preterit,2.422201199,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,llegó,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,llegamos,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,llegó,llegar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.422201199,regular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,llena,llenar,0,0,1,present,imperfect,present,imperfect,0.9435796352,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,llenó,llenar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.054816099,regular
COWS_L2H,126243_F18_W,SPA 1,Lower beginner,Written,llevó,llevar,1,0,0,preterit,preterit,preterit,preterit,2.092635503,regular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,llevó,llevar,1,0,0,preterit,preterit,preterit,preterit,2.092635503,regular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,lloré,llorar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.8349752037,regular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,lloré,llorar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.8349752037,regular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,lloró,llorar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.8349752037,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,lloro,llorar,1,0,0,preterit,preterit,preterit,preterit,0.8349752037,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,eran,llorar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,0.8349752037,regular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,llore,llorar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.8349752037,regular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,lloré,llorar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.8349752037,regular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,logré,lograr,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.975823852,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,lucha,luchar,0,0,1,PRESENT,IMPERFECT,present,imperfect,0.8463791785,regular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,maneja,manejar,0,0,1,PRESENT,PRETERIT,present,preterit,0.4820112822,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,manejaron,manejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.4820112822,regular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,manejé,manejar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.4820112822,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,mantuvo,mantener,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.75601687,irregular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,marcaron,marcar,1,0,0,preterit,preterit,preterit,preterit,1.422862313,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,marché,marchar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.311095013,regular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,mató,matar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.447316318,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,mató,matar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.447316318,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,mató,matar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.447316318,regular
COWS_L2H,171709_F18_W,SPA 22,Lower intermediate,Written,mató,matar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,0.7436912838,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,miré,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,miraron,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,miré,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,miré,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,miró,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,miré,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,miré,mirar,1,0,0,preterit,preterit,preterit,preterit,1.67423811,regular
COWS_L2H,148645_F18_W,SPA 24,Upper intermediate,Written,miren,mirar,0,0,1,PRESENT SUBJUNCTIVE,PRETERIT,other,preterit,1.67423811,regular
COWS_L2H,148645_F18_W,SPA 24,Upper intermediate,Written,miran,mirar,0,0,1,PRESENT,PRETERIT,present,preterit,1.67423811,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,miraba,mirar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.574493933,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,mirran,mirar,0,0,1,PRESENT,PRETERIT,present,preterit,1.67423811,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,mirrar,mirar,0,0,1,PRESENT,PRETERIT,present,preterit,1.67423811,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,mirar,mirar,0,0,1,INFINITIVE,PRETERIT,other,preterit,1.67423811,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,miré,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,miré,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,miraron,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,miro,mirar,0,0,1,PRESENT,PRETERIT,present,preterit,1.67423811,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,miró,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,miré,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,miré,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,miró,mirar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,miré,MIRAR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.67423811,regular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,molestó,molestar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.5219735581,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,monté,montar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.9335010555,regular
COWS_L2H,128719_F18_W,SPA 21,Upper beginner,Written,montaba,montar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,0.9335010555,regular
COWS_L2H,130753_F18_W,SPA 1,Lower beginner,Written,murio,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,murieron,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,murieron,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,148645_F18_W,SPA 24,Upper intermediate,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,134174_F18_W,SPA 3,Upper beginner,Written,murieron,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,murio,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,207765_S19_W,SPA 22,Lower intermediate,Written,murieron,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,147281_F18_W,SPA 3,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,147281_F18_W,SPA 3,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,147281_F18_W,SPA 3,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,murió,morir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.065334861,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,mostraba,mostrar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.340093067,regular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,mudé,mudar,1,0,0,preterit,preterit,preterit,preterit,0.9830284616,regular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,sabe,NA,0,0,0,PRETERIT,PRETERIT,preterit,preterit,NA,NA
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,oré,NA,0,0,0,PRETERIT,PRETERIT,preterit,preterit,NA,NA
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,nadaríamos,nadar,0,0,1,conditional,imperfect,other,imperfect,0.3137033803,regular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,necesita,necesitar,0,0,1,PRESENT,IMPERFECT,present,imperfect,1.496197189,regular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,necisitas,necesitar,0,0,1,PRESENT,IMPERFECT,present,imperfect,1.496197189,regular
COWS_L2H,145914_F18_W,SPA 1,Lower beginner,Written,necesito,necesitar,0,0,1,present,imperfect,present,imperfect,1.496197189,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,necesitaba,necesitar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.496197189,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,necesitabe,necesitar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.496197189,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,necesitábamos,necesitar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.496197189,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,necesita,necesitar,0,0,1,PRESENT,IMPERFECT,present,imperfect,1.496197189,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,necesitan,necesitar,0,0,1,PRESENT,IMPERFECT,present,imperfect,1.496197189,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,necesitaba,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,necesitaba,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,necesitabamos,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,neciste,necesitar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.767423012,regular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,necesito,necesitar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.767423012,regular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,necicista,necesitar,0,0,1,PRESENT,IMPERFECT,present,imperfect,1.496197189,regular
COWS_L2H,206615_F18_W,SPA 23,Lower intermediate,Written,necestiaban,necesitar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,1.767423012,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,necesitaron,necesitar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,1.496197189,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,necesitó,necesitar,0,0,1,preterit,imperfect,preterit,imperfect,1.496197189,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,necesitó,necesitar,0,0,1,preterit,imperfect,preterit,imperfect,1.496197189,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,necesitaba,necesitar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.496197189,regular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,necesitamos,necesitar,0,0,1,preterit,imperfect,preterit,imperfect,1.496197189,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,necesitaba,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,127219_F18_W,SPA 3,Upper beginner,Written,necesitaba,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,necesitaba,necesitar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,1.767423012,regular
COWS_L2H,128719_F18_W,SPA 21,Upper beginner,Written,necesitábamos,necesitar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,1.767423012,regular
COWS_L2H,128719_F18_W,SPA 21,Upper beginner,Written,necesité,necesitar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.767423012,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,necesité,necesitar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.767423012,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,necesitaba,necesitar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.496197189,regular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,negaba,negar,1,0,0,imperfect,imperfect,imperfect,imperfect,0.9323483288,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,nombramos,nombrar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.28590537,regular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,noté,notar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.9811167385,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,notó,notar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.9811167385,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,noté,notar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.9811167385,regular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,observaron,observar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.442809394,regular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,obtuve,obtener,1,0,0,preterit,preterit,preterit,preterit,1.866584632,irregular
COWS_L2H,176007_F18_W,SPA 24,Upper intermediate,Written,ocuparía,ocupar,0,0,1,CONDITIONAL,IMPERFECT,other,imperfect,1.334511573,regular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,ocurrió,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,ocurrió,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,ocurrió,ocurrir,1,0,0,preterit,preterit,preterit,preterit,1.709568012,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,ocurrió,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,ocurre,ocurrir,0,0,1,present,preterit,present,preterit,1.709568012,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,occurió,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,172560_F18_W,SPA 21,Upper beginner,Written,ocurrieron,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,occurrio,ocurrir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.709568012,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,odiaba,odiar,1,0,0,imperfect,imperfect,imperfect,imperfect,0.6528348029,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,oí,oír,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.659222981,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,oi,oír,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.659222981,irregular
COWS_L2H,147281_F18_W,SPA 3,Upper beginner,Written,he,oír,0,0,1,PRESENT PERFECT,PRETERIT,other,preterit,1.659222981,irregular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,oyeron,oír,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.659222981,irregular
COWS_L2H,198906_F18_W,SPA 23,Lower intermediate,Written,oyeron,oír,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,1.121019973,regular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,olvidé,olvidar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.039370688,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,olvido,olvidar,0,0,1,PRESENT,IMPERFECT,present,imperfect,0.5817239804,regular
COWS_L2H,170317_S19_W,SPA 22,Lower intermediate,Written,olvidé,olvidar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.039370688,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,olvidió,olvidar,1,0,0,preterit,preterit,preterit,preterit,1.039370688,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,he,OLVIDAR,0,0,1,PRESENT PERFECT,PRETERIT,other,preterit,1.039370688,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,oriné,orinar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.05803217164,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,paró,parar,1,0,0,preterit,preterit,preterit,preterit,1.105473941,regular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,parecía,parecer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.134064699,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,parecía,parecer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.134064699,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,parecía,parecer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.134064699,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,pareció,parecer,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.633814632,regular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,parecía,parecer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.134064699,regular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,parece,parecer,0,0,1,PRESENT,IMPERFECT,present,imperfect,2.134064699,regular
COWS_L2H,206615_F18_W,SPA 23,Lower intermediate,Written,parceban,parecer,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.134064699,regular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,pareció,parecer,0,0,1,preterit,imperfect,preterit,imperfect,2.134064699,regular
COWS_L2H,207765_S19_W,SPA 22,Lower intermediate,Written,participan,participar,0,0,1,PRESENT,IMPERFECT,present,imperfect,0.8594459787,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,pasaba,pasar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.714333969,regular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,pasaba,pasar,1,0,0,imperfect,imperfect,imperfect,imperfect,1.714333969,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,pasó,pasar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201059199,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,pasó,pasar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201059199,regular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,pasaba,pasar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.714333969,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,pasado,pasar,0,0,1,PAST PARTICIPLE,PRETERIT,other,preterit,2.201059199,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,pasado,pasar,0,0,1,PAST PARTICIPLE,PRETERIT,other,preterit,2.201059199,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,paso,pasar,0,0,1,PRESENT,PRETERIT,present,preterit,2.201059199,regular
COWS_L2H,210389_S19_W,SPA 22,Lower intermediate,Written,pasó,pasar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201059199,regular
COWS_L2H,207765_S19_W,SPA 22,Lower intermediate,Written,pasara,pasar,0,0,1,PAST SUBJUNCTIVE,PRETERIT,other,preterit,2.201059199,regular
COWS_L2H,202301_F18_W,SPA 23,Lower intermediate,Written,pasa,pasar,0,0,1,PRESENT,PRETERIT,present,preterit,2.201059199,regular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,pasó,pasar,1,0,0,preterit,preterit,preterit,preterit,2.201059199,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,pasé,pasar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201059199,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,pasado,pasar,0,0,1,PAST PARTICIPLE,PRETERIT,other,preterit,2.201059199,regular
COWS_L2H,171709_F18_W,SPA 22,Lower intermediate,Written,pasó,pasar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.201059199,regular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,pateé,patear,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.154998189,regular
COWS_L2H,126777_F18_W,SPA 1,Lower beginner,Written,pide,pedir,0,0,1,PRESENT,PRETERIT,present,preterit,1.98183899,irregular
COWS_L2H,126777_F18_W,SPA 1,Lower beginner,Written,pide,pedir,0,0,1,PRESENT,PRETERIT,present,preterit,1.98183899,irregular
COWS_L2H,126777_F18_W,SPA 1,Lower beginner,Written,pide,pedir,0,0,1,PRESENT,PRETERIT,present,preterit,1.98183899,irregular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,pidió,pedir,1,0,0,preterit,preterit,preterit,preterit,1.98183899,irregular
COWS_L2H,132003_F18_W,SPA 3,Upper beginner,Written,pedí,pedir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.98183899,irregular
COWS_L2H,172629_F18_W,SPA 3,Upper beginner,Written,pidieron,pedir,1,0,0,preterit,preterit,preterit,preterit,1.98183899,irregular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,pensó,pensar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.89602983,regular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,pensó,pensar,1,0,0,preterit,preterit,preterit,preterit,1.89602983,regular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,pensé,pensar,1,0,0,preterit,preterit,preterit,preterit,1.89602983,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,pensé,pensar,1,0,0,preterit,preterit,preterit,preterit,1.89602983,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,pensé,pensar,1,0,0,preterit,preterit,preterit,preterit,1.89602983,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,pensé,pensar,1,0,0,preterit,preterit,preterit,preterit,1.89602983,regular
